id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68839E+12	7838897;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	مهارت کم برادرش در خواندن مانع پیشرفتش در کلاس است.	Her brother's poor reading ability impedes his progress in the class.	His brother's poor reading ability impedes his progress in the class.	Their brother's poor reading ability impedes his progress in the class.		Their brother's poor reading ability impedes their progress in the class.
1.68839E+12	7838903;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	مهارت خواهرش در نقاشی باعث شد بسیار معروف شود.	Her sister's skill in painting made her very famous.	His sister's skill in painting made her very famous.	Their sister's skill in painting made her very famous.		Their sister's skill in painting made them very famous.
1.68839E+12	7842039;Positive 5;target_only_gendered_noun;multi;2 AGMEs	همسر خواهرزاده‌ام خیلی خسیس است.	My niece's wife is very stingy.	My nephew's husband is very stingy.		My niece's husband is very stingy.|My nephew's wife is very stingy.	
1.6884E+12	7844073;target_only_gendered_pronoun;source+target_gendered_noun;Mixed;1 AGME	شوهرش هیچ احساس همدردی با مشکلات او نداشت.	Her husband did not show any sympathy for her problems.	His husband did not show any sympathy for his problems.	Their husband did not show any sympathy for their problems.		Their husband did not show any sympathy for their problems.
1.6884E+12	7846296;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;2 AGMEs	همسرش مستعد عصبانیت بود.	Her wife was prone to anger.	His husband was prone to anger.	Their spouse was prone to anger.	His wife was prone to anger.|Her husband was prone to anger.|Their wife was prone to anger.|Their husband was prone to anger.|His spouse was prone to anger.|Her spouse was prone to anger.	Their spouse was prone to anger.
1.6884E+12	7846297;target_only_gendered_pronoun;Mixed;1 AGME;source+target_gendered_noun	مادرش زود هیچان‌زده می‌شد.	Her mother was prone to getting excited.	His mother was prone to getting excited.	Their mother was prone to getting excited.		Their mother was prone to getting excited.
1.6884E+12	7857878;source+target_gendered_noun;multi;target_only_gendered_pronoun;Mixed;1 AGME	مادرش سیگار می‌کشید اما پدرش از سیگار حذر می‌کرد.	Her mother smoked, but her father abstained from smoking.	His mother smoked, but his father abstained from smoking.	Their mother smoked, but their father abstained from smoking.		Their mother smoked, but their father abstained from smoking.
1.6884E+12	7857886;Negative 2A;source+target_gendered_noun+pronoun;multi;0 AGMEs	خواهرت به فرزندانش افتخار می‌کند اما برادرت به پولش.			Your sister is proud of her children but your brother is proud of his money.		Your sister is proud of their children but your brother is proud of their money.
1.6884E+12	7937051;Negative 2A;source+target_gendered_noun+pronoun;multi;0 AGMEs	دخترک پولهایش را پس‌انداز می‌کرد اما شوهرش همه دارایی‌اش را قمار می‌کرد.			The girl saved her money but her husband gambled away all his assets.		The girl saved their money but their husband gambled away all their assets.
1.68841E+12	7953113;target_only_gendered_noun;Positive 5;target_only_gendered_pronoun;2 AGMEs;multi	همسرش راحت دروغ می‌گفت.	Her wife lied readily.	His husband lied readily.	Their spouse lied readily.	His wife lied readily.|Her husband lied readily.|Their wife lied readily.|Their husband lied readily.|His spouse lied readily.|Her spouse lied readily.	Their spouse lied readily.
1.6884E+12	7953114;target_only_gendered_noun+pronoun;target_only_gendered_pronoun;Positive 5;multi;2 AGMEs	وقتی به همسرش پیشنهاد کار دادم  به آسانی با آن موافقت کرد.	When I offered her wife a job, she readily agreed to it.	When I offered his husband a job, he readily agreed to it.	When I offered their spouse a job, they readily agreed to it.	When I offered his wife a job, she readily agreed to it.|When I offered her husband a job, he readily agreed to it.|When I offered their wife a job, she readily agreed to it.|When I offered their husband a job, he readily agreed to it.	When I offered their spouse a job, they readily agreed to it.
1.68841E+12	7953115;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	دخترم بی درنگ با پیشنهاد ازدواج دوست پسرش موافقت کرد.			My daughter immediately agreed to her boyfriend's marriage proposal.		My daughter immediately agreed to their boyfriend's marriage proposal.
1.6884E+12	7955222;source+target_gendered_noun;target_only_gendered_pronoun;Mixed;1 AGME	من با برادرش آشنا هستم.	I am acquainted with her brother.	I am acquainted with his brother.	I am acquainted with their brother.		I am acquainted with their brother.
1.6884E+12	7955229;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME;Mixed	پسرم گفت که می‌خواهد با او آشنا شود.	My son said he wanted to meet her.	My son said he wanted to meet him.	My son said he wanted to meet them.		My son said they wanted to meet them.
1.6884E+12	7955231;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;multi;2 AGMEs	نامزدش آشناهای زیادی دارد.	Her fiancée has a lot of acquaintances.	His fiancé has a lot of acquaintances.	Their partner has a lot of acquaintances.	Their fiancée has a lot of acquaintances.|Her fiancé has a lot of acquaintances.|His fiancée has a lot of acquaintances.	Their partner has a lot of acquaintances.
1.6884E+12	7963209;source+target_gendered_noun;target_only_gendered_pronoun;Mixed;1 AGME	برادر کوچکش تلویزیون تماشا می‌کند.	Her little brother is watching TV.	His little brother is watching TV.	Their little brother is watching TV.		Their little brother is watching TV.
1.68841E+12	7963237;target_only_gendered_noun;target_only_gendered_pronoun;multi;Positive 5;2 AGMEs	می‌دانی خواهراده‌اش کجا زندگی می‌کند؟	Do you know where her niece lives?	Do you know where his nephew lives?		Do you know where his niece lives?|Do you know where her nephew lives?|Do you know where their niece lives?| Do you know where their nephew lives?	
1.6884E+12	7963238;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;2 AGMEs	برادرش شجاع بود اما همسر بزدلی داشت.	Her brother was brave but his wife was a coward.	His brother was brave but his husband was a coward.	Their brother was brave but his wife was a coward.	His brother was brave but his wife was a coward.|Their brother was brave but his husband was a coward. | Her brother was brave but his spouse was a coward. | His brother was brave but her spouse was a coward.	Their brother was brave but their wife was a coward.
1.6884E+12	7963695;target_only_gendered_pronoun;source+target_gendered_noun+pronoun;Mixed;1 AGME	پدرش کشته شد اما به هدفش رسید.	Her father was killed but he achieved his goal.	His father was killed but he achieved his goal.	Their father was killed but he achieved his goal.		Their father was killed but they achieved their goal.
1.6884E+12	7963709;Negative 2A;source+target_gendered_noun+pronoun;multi;0 AGMEs	مادرم با خواهرش موافق بود اما پدرم با برادر خودش موافق بود.			My mother agreed with her sister but my father agreed with his own brother.		My mother agreed with their sister but my father agreed with their own brother.
1.6884E+12	7963717;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	شوهرم اوایل خیلی مرد خوبی بود اما بعد خیانتکار شد.			My husband was a very good man at first, but then he became a traitor.		My husband was a very good man at first, but then they became a traitor.
1.6884E+12	7966159;source+target_gendered_noun;target_only_gendered_pronoun;Mixed;1 AGME	من با عمه‌اش آشنا نیستم.	I am not acquainted with her aunt.	I am not acquainted with his aunt.	I am not acquainted with their aunt.		I am not acquainted with their aunt.
1.6884E+12	7966185;source+target_gendered_noun;target_only_gendered_pronoun;Mixed;1 AGME	پدرش ما را مجبور کرد زودتر بیاییم.	Her father forced us to come earlier.	His father forced us to come earlier.	Their father forced us to come earlier.		Their father forced us to come earlier.
1.6884E+12	7966189;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	پدرش به خاطر کارش مجبور شد قرارداد را امضا کند.	Her father had to sign the contract because of his work.	His father had to sign the contract because of his work.	Their father had to sign the contract because of his work.		Their father had to sign the contract because of their work.
1.6884E+12	7980632;target_only_gendered_noun;target_only_gendered_pronoun;Positive 5;multi;2 AGMEs	شما همسرش را با آن توضیح تسکین نمی‌دهید.	You won’t comfort her wife with that explanation.	You won’t comfort his husband with that explanation.	You won’t comfort their spouse with that explanation.	You won’t comfort her husband with that explanation.|You won’t comfort his wife with that explanation.|You won’t comfort their wife with that explanation.|You won’t comfort their husband with that explanation.|You won’t comfort her spouse with that explanation.|You won’t comfort his spouse with that explanation.	You won’t comfort their spouse with that explanation.
1.6884E+12	7980633;source+target_gendered_noun+pronoun;target_only_gendered_noun;Mixed;1 AGME	خواهرم به همراه نوه‌اش به سفر رفت.	My sister went on a trip with her granddaughter.	My sister went on a trip with her grandson.	My sister went on a trip with her grandchild.		My sister went on a trip with their grandchild.
1.6884E+12	8002808;source+target_gendered_noun+pronoun;target_only_gendered_noun;Mixed;1 AGME	خاله‌ام تلاش کرد با خواندن یک لالایی نوه‌اش را آرام کند.	My aunt tried to comfort her granddaughter by singing a lullaby.	My aunt tried to comfort her grandson by singing a lullaby.	My aunt tried to comfort her grandchild by singing a lullaby.		My aunt tried to comfort their grandchild by singing a lullaby.
1.6884E+12	8107656;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	دخترش صدای خوبی دارد ومثل بلبل آواز می‌خواند.	Her daughter has a good voice and she sings like a nightingale.	His daughter has a good voice and she sings like a nightingale.	Their daughter has a good voice and she sings like a nightingale.		Their daughter has a good voice and they sing like a nightingale.
1.6884E+12	8116645;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	پدرش یکی از بردگانش را رها کرد.	Her father emancipated one of his slaves.	His father emancipated one of his slaves.	Their father emancipated one of his slaves.		Their father emancipated one of their slaves.
1.68841E+12	8116751;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	خواهرش از ازدواج خود پشیمان است.	Her sister regrets her marriage.	His sister regrets her marriage.	Their sister regrets her marriage.		Their sister regrets their marriage.
1.68841E+12	8116961;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	دایی‌ام به همراه کارگرش با استفاده از بیل یک چاه کند.			My uncle dug a well with his worker using a shovel.		My uncle dug a well with their worker using a shovel.
1.68841E+12	8162670;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	مادرش باید با زادگاهش خداحافظی می‌کرد.	Her mother had to say farewell to her hometown.	His mother had to say farewell to her hometown.	Their mother had to say farewell to her hometown.		Their mother had to say farewell to their hometown.
1.68841E+12	8164106;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;Mixed;1 AGME	برادرش مانند یک ابله روی اشتباهش پافشاری می‌کند.	Her brother persists in his mistakes like an idiot.	His brother persists in his mistakes like an idiot.	Their brother persists in his mistakes like an idiot.		Their brother persists in their mistakes like an idiot.
1.68841E+12	8164107;source+target_gendered_noun+pronoun;Negative 1A;0 AGMEs	برادرم واقعا احمق است و اغلب اشتباه می‌کند.			My brother is a real idiot, he often faces challenges.		My brother is a real idiot, they often faces challenges.
1.68841E+12	8297426;target_only_gendered_pronoun;target_only_gendered_noun+pronoun;Positive 5;multi;2 AGMEs	همسرش تنبل و سربار خانواده‌اش بود.	Her wife was lazy and a burden to her family.	His husband was lazy and a burden to his family.	Their spouse was lazy and a burden to their family.	His wife was lazy and a burden to her family.|Her husband was lazy and a burden to his family.|Their wife was lazy and a burden to her family.|Their husband was lazy and a burden to his family.|His spouse was lazy and a burden to her family.|Her spouse was lazy and a burden to his family.	Their spouse was lazy and a burden to their family.
1.68841E+12	8352634;Positive 4;target_only_gendered_noun+pronoun;1 AGME	خواهرزاده‌ام بخاطر قبولی در امتحان می‌خواهد مهمانی بگیرد.	My niece wants to have a party because she passed the exam.	My nephew wants to have a party because he passed the exam.			
1.68841E+12	8352636;target_only_gendered_noun;Positive 3;1 AGME	خواهرزاده‌ام امشب مهمانی می‌گیرد.	My niece is giving a party tonight.	My nephew is giving a party tonight.			
1.69E+12	888501;Positive 2;target_only_gendered_pronoun;name;1 AGME	مهناز دارد ماشینش را می‌شوید.	Mahnaz is washing her car.	Mahnaz is washing his car.	Mahnaz is washing their car.		Mahnaz is washing their car.
1.69E+12	888505;Positive 2;target_only_gendered_pronoun;name;1 AGME	اروین با گیتار برقی‌اش روی پشت‌بام بود.	Ervin was on the roof with her electric guitar.	Ervin was on the roof with his electric guitar.	Ervin was on the roof with their electric guitar.		Ervin was on the roof with their electric guitar.
1.69E+12	888510;Positive 2;target_only_gendered_pronoun;name;1 AGME	مریم می‌گفت مادرش دیوانه است.	Maryam said that her mother is insane.	Maryam said that his mother is insane.	Maryam said that their mother is insane.		Maryam said that their mother is insane.
1.69E+12	888523;Positive 2;target_only_gendered_pronoun;name;1 AGME	محمود در کارش دقیق است.	Mahmoud is accurate in her work.	Mahmoud is accurate in his work.	Mahmoud is accurate in their work.		Mahmoud is accurate in their work.
1.69E+12	888548;Positive 1;target_only_gendered_pronoun;1 AGME	او زیاد کتاب نمی‌خواند.	She doesn't read much.	He doesn't read much.	They don't read much.		They don't read much.
1.69E+12	888562;Positive 1;target_only_gendered_pronoun;1 AGME	تمام چیزی که می دانم اینست که او در ایتالیا متولد شده است.	For all I know, she was born in Italy.	For all I know, he was born in Italy.	For all I know, they were born in Italy.		For all I know, they were born in Italy.
1.69E+12	888589;Positive 1;target_only_gendered_pronoun;1 AGME	او برای یک لحظه ساکت ماند.	She remained silent for a while.	He remained silent for a while.	They remained silent for a while.		They remained silent for a while.
1.69E+12	888642;Positive 1;target_only_gendered_pronoun;1 AGME	او محبتش را با نصیحت به من نشان داد.	She showed kindness by giving me a piece of advice.	He showed kindness by giving me a piece of advice.	They showed kindness by giving me a piece of advice.		They showed kindness by giving me a piece of advice.
1.69E+12	888648;Negative 2B;source+target_gendered_noun;multi;0 AGMEs	مردی که آنجا کنار مادرم روزنامه‌ می‌خواند دایی من است.			The man who is reading the newspaper next to my mother is my uncle.		The man who is reading the newspaper next to my mother is my uncle.
1.69E+12	888667;Positive 1;target_only_gendered_pronoun;1 AGME	او همسایه ماست.	She is our neighbor.	He is our neighbor.	They are our neighbour.		They are our neighbour.
1.69E+12	907903;Positive 1;target_only_gendered_pronoun;1 AGME	او عجله کرد تا زمان از دست رفته را جبران کند.	She hurried on to make up for lost time.	He hurried on to make up for lost time.	They hurried on to make up for lost time.		They hurried on to make up for lost time.
1.69E+12	907923;target_only_gendered_pronoun;1 AGME;Positive 1	او نمی‌خواهد که من بروم، ولی من قصد دارم این کار را بکنم.	She doesn't want me to go, but I'm going to.	He doesn't want me to go, but I'm going  to.	They don't want me to go, but I'm going  to.		They don't want me to go, but I'm going  to.
1.69E+12	908002;Positive 1;target_only_gendered_pronoun;1 AGME	او اغلب دیر می‌آید.	She often comes late.	He often comes late.	They often come late.		They often come late.
1.69E+12	908009;Positive 1;target_only_gendered_pronoun;1 AGME	او در ریاضیات نمرات خوبی گرفت.	She got good grades in math.	He got good grades in math.	They got good grades in math.		They got good grades in math.
1.69E+12	916188;Mixed;source+target_gendered_noun;name;target_only_gendered_pronoun;1 AGME	مهری به پسر مدرسه‌ای‌اش افتخار می‌کند.	Mehri is proud of her schoolboy son.	Mehri is proud of his schoolboy son.	Mehri is proud of their schoolboy son.		Mehri is proud of their schoolboy son.
1.69E+12	916210;Negative 1B;source+target_gendered_noun;0 AGMEs	آن پیرزن آنقدر ضعیف است که نمی‌تواند از رختخواب برخیزد.			The old woman is too weak to get out of bed.		The old woman is too weak to get out of bed.
1.69E+12	916236;name;Positive 2;target_only_gendered_pronoun;1 AGME	زهرا گفته بود که به زودی بر می‌گردد.	Zahra has said that she would be back soon.	Zahra has said that he would be back soon.	Zahra has said that they would be back soon.		Zahra has said that they would be back soon.
1.69E+12	916319;Negative 2B;multi;source+target_gendered_noun;0 AGMEs	مادرم میز را برای پدرم چید.			My mother set the table for my father.		My mother set the table for my father.
1.69E+12	916325;source+target_gendered_noun;multi;Negative 2B;0 AGMEs	دختر و پسرم سرما خورده بودند.			My daughter and son caught a cold.		My daughter and son caught a cold.
1.69E+12	916338;multi;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5	نوه او روز به روز زیباتر می‌شود.	Her granddaughter gets prettier day by day.	His grandson gets prettier day by day.	Their grandchild gets prettier day by day.	His granddaughter gets prettier day by day.|Her grandson gets prettier day by day.|Their granddaughter gets prettier day by day.|His grandchild gets prettier day by day.|Her grandchild gets prettier day by day.|Their grandson gets prettier day by day.	Their grandchild gets prettier day by day.
1.69E+12	916345;Positive 4;target_only_gendered_noun+pronoun;1 AGME	اگر برادرزاده‌ام زنگ زد به او بگو که بعدا با او تماس می گیرم.	If my niece calls, tell her I will get in touch with her later.	If my nephew calls, tell him I will get in touch with him later.			
1.69E+12	918284;Positive 2;target_only_gendered_pronoun;name;1 AGME	محمد هیچگاه دوباره به کشور موطن خود بازنگشت.	Mohammad was never to return to her native country again.	Mohammad was never to return to his native country again.	Mohammad was never to return to their native country again.		Mohammad was never to return to their native country again.
1.69E+12	922289;2 AGMEs;Positive 5;multi;target_only_gendered_noun;target_only_gendered_pronoun	هیئت منصفه‌ی عالی خواهرزاده او را از هر جرمی بی‌گناه دانست.	A grand jury found her niece not guilty of any crime.	A grand jury found his nephew not guilty of any crime.		A grand jury found his niece not guilty of any crime.|A grand jury found her nephew not guilty of any crime.|A grand jury found their niece not guilty of any crime.|A grand jury found their nephew not guilty of any crime.	
1.69E+12	922301;target_only_gendered_noun+pronoun;1 AGME;source+target_gendered_noun;Mixed	خواهرزاده‌ام بعد از مرگ پدرش از مسئولیت سنگین خود رها شد.	My niece was relieved of her heavy responsibility after her father's death.	My nephew was relieved of his heavy responsibility after his father's death.			
1.69E+12	940179;Positive 1;target_only_gendered_pronoun;1 AGME	خودکارش سر تیزی دارد.	Her pencil has a sharp point.	His pencil has a sharp point.	Their pencil has a sharp point.		Their pencil has a sharp point.
1.69E+12	940186;multi;source+target_gendered_noun+pronoun;0 AGMEs;source+target_gendered_noun;Negative 2A	پدرم گاهی من و برادرم را به اداره‌اش می‌برد.			My father sometimes took me and my brother to his office.		My father sometimes took me and my brother to their office.
1.69E+12	960842;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME;Mixed;multi	پدر او بهتر از مادرش است.	Her father is better than her mother.	His father is better than his mother.	Their father is better than their mother.		Their father is better than their mother.
1.69E+12	960875;source+target_gendered_noun;name;Mixed;target_only_gendered_pronoun;1 AGME	نیما اغلب به همراه پدرش در تلویزیون ظاهر می‌شود.	Nima often appears on TV along with her father.	Nima often appears on TV along with his father.	Nima often appears on TV along with their father.		Nima often appears on TV along with their father.
1.69E+12	960887;Mixed;source+target_gendered_noun;name;target_only_gendered_pronoun;1 AGME	محسن هنوز هیچ خبری از مادرش ندارد.	Mohsen has no news from her mother yet.	Mohsen has no news from his mother yet.	Mohsen has no news from their mother yet.		Mohsen has no news from their mother yet.
1.69E+12	960953;source+target_gendered_noun;source+target_gendered_noun+pronoun;multi;0 AGMEs;Negative 1A	مادرم برای خواهرش پای سیب و برای برادرش تارت پخت.			My mother baked her sister an apple pie and her brother a tart.		My mother baked their sister an apple pie and their brother a tart.
1.69E+12	960966;Positive 3;target_only_gendered_noun;1 AGME	من نمی‌توانستم ایده‌های نو‌ه ‌‌ام را بفهمم.	I couldn't understand my granddaughter's ideas.	I couldn't understand my grandson's ideas.	I couldn't understand my grandchild's ideas.		I couldn't understand my grandchild's ideas.
1.69E+12	961769;Negative 1A;source+target_gendered_noun+pronoun;name;0 AGMEs	خسرو و او برادرند.			Khosro and he are brothers.		Khosro and they are brothers.
1.69E+12	988565;name;target_only_gendered_pronoun;1 AGME;Positive 2	محسن برنامه‌ی روزانه‌اش را روز به روز عوض می‌کند.	Mohsen changes her schedule from day to day.	Mohsen changes his schedule from day to day.	Mohsen changes their schedule from day to day.		Mohsen changes their schedule from day to day.
1.69E+12	1005647;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	جایی که مادرش به دنیا آمده است در شرق کشور قرار دارد.	The place where her mother was born is located in the east of our country.	The place where his mother was born is located in the east of our country.	The place where their mother was born is located in the east of our country.		The place where their mother was born is located in the east of our country.
1.69E+12	1005649;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	هر موقع مهناز از سفری بر می‌گردد برای دخترش هدیه می‌آورد.	Whenever Mahnaz comes back from a journey, she brings a gift for her daughter.	Whenever Mahnaz comes back from a journey, he brings a gift for his daughter.	Whenever Mahnaz comes back from a journey, they bring a gift for their daughter.		Whenever Mahnaz comes back from a journey, they bring a gift for their daughter.
1.69E+12	1005665;name;target_only_gendered_pronoun;Positive 2;1 AGME	گرچه مهناز با دقت می‌نوشت ولی اشتباهات زیادی در انشایش داشت.	Although Mahnaz was writing carefully, she had many mistakes in her writing task.	Although Mahnaz was writing carefully, he had many mistakes in his writing task.	Although Mahnaz was writing carefully, they had many mistakes in their writing task.		Although Mahnaz was writing carefully, they had many mistakes in their writing task.
1.69E+12	1010791;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	پسر او در دادگاه اعتراف کرد که با گروه‌های نژادپرست در ارتباط بوده است.	Her son confessed in court that he was in touch with racist groups.	His son confessed in court that he was in touch with racist groups.	Their son confessed in court that he was in touch with racist groups.		Their son confessed in court that they were in touch with racist groups.
1.69E+12	1010803;Mixed;source+target_gendered_noun;name;target_only_gendered_pronoun;multi;2 AGMEs	وقتی حسن با مادرش صحبت می‌کرد او پرید میان صحبتشان.	She cut in when Hassan was talking with her mother.	He cut in when Hassan was talking with his mother.	They cut in when Hassan were talking with their mother.	He cut in when Hassan were talking with her mother.|She cut in when Hassan were talking with his mother.|They cut in when Hassan were talking with her mother.|He cut in when Hassan were talking with their mother.|She cut in when Hassan were talking with their mother.|They cut in when Hassan were talking with his mother.	They cut in when Hassan were talking with their mother.
1.69E+12	1010804;source+target_gendered_noun;Mixed;target_only_gendered_pronoun;1 AGME	او سه سال و برادرش یک سال قهرمان بود.	She was the champion for three years and her brother for one year.	He was the champion for three years and his brother for one year.	They were the champion for three years and their brother for one year.		They were the champion for three years and their brother for one year.
1.69E+12	1010811;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	مادرش سه روز پیش به همراه دوستش از آنجا رفت.	Her mother left three days ago with her friend.	His mother left three days ago with her friend.	Their mother left three days ago with her friend.		Their mother left three days ago with their friend.
1.69E+12	1012412;name;target_only_gendered_pronoun;Positive 2;1 AGME	وقتی که سیمین به لکنت افتاد، همکلاسی‌هایش نتوانستند جلوی خنده‌شان را بگیرند.	When Simin began to stutter, her classmates couldn't help laughing.	When Simin began to stutter, his classmates couldn't help laughing.	When Simin began to stutter, their classmates couldn't help laughing.		When Simin began to stutter, their classmates couldn't help laughing.
1.69E+12	1016274;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	سیمین به من پیشنهاد کرد به همراه برادرش به تئاتر برویم ولی هیچ اجرایی آن شب نبود.	Simin suggested I go to the theater with her brother, but there weren't any performances that night.	Simin suggested I go to the theater with his brother, but there weren't any performances that night.	Simin suggested I go to the theater with their brother, but there weren't any performances that night.		Simin suggested I go to the theater with their brother, but there weren't any performances that night.
1.69E+12	1020217;source+target_gendered_noun;Mixed;name;target_only_gendered_pronoun;1 AGME	نسیم از برادرش دور ماند، چون آهسته راه می‌رفت.	Nasim stayed away from her brother because she was walking slowly.	Nasim stayed away from his brother because he was walking slowly.	Nasim stayed away from their brother because they were walking slowly.		Nasim stayed away from their brother because they were walking slowly.
1.69E+12	1020281;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	خواهرش به من گفت به عقیده او بچه‌ها مثل حیوانات کوچک هستند.	Her sister told me that in her opinion children are like small animals.	His sister told me that in her opinion children are like small animals.	Their sister told me that in her opinion children are like small animals.		Their sister told me that in their opinion children are like small animals.
1.69E+12	1020303;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;name;1 AGME	سیما هیچ وقت روی کمک برادرش حساب نمی‌کند و به او اعتماد ندارد.	Sima never counts on her brother's help and does not trust him.	Sima never counts on his brother's help and does not trust him.	Sima never counts on their brother's help and does not trust him.		Sima never counts on their brother's help and does not trust them.
1.69E+12	1020341;target_only_gendered_pronoun;target_only_gendered_noun;2 AGMEs;multi;Positive 5	بعد از اینکه با همسرش در ایستگاه قطار ملاقات کرد دلش باز شد .	She was delighted after she visited her wife in the train station.	He was delighted after he visited his husband in the train station.	They were delighted after they visited their spouse in the train station.	She was delighted after she visited her husband in the train station.|He was delighted after he visited his wife in the train station.|They were delighted after they visited their wife in the train station.|They were delighted after they visited their husband in the train station.|She was delighted after she visited her spouse in the train station.|He was delighted after he visited his spouse in the train station.|	They were delighted after they visited their spouse in the train station.
1.69E+12	1020349;target_only_gendered_pronoun;source+target_gendered_noun;multi;2 AGMEs;Mixed;name	مهدی به محض اینکه جسدش را در کف اتاق دید با پلیس و خواهرش تماس گرفت.	Mahdi called the police and her sister as soon as she saw her dead body on the floor.	Mahdi called the police and his sister as soon as he saw his dead body on the floor.	Mahdi called the police and their sister as soon as they saw their dead body on the floor.	Mahdi called the police and her sister as soon as he saw her dead body on the floor.|Mahdi called the police and his sister as soon as she saw his dead body on the floor.|Mahdi called the police and her sister as soon as they saw her dead body on the floor.|Mahdi called the police and their sister as soon as he saw their dead body on the floor.|Mahdi called the police and their sister as soon as she saw their dead body on the floor.	Mahdi called the police and their sister as soon as they saw their dead body on the floor.
1.69E+12	1022465;target_only_gendered_noun+pronoun;Positive 4;1 AGME	خواهرزاده‌ام از اینکه به سراغ دوستش نرفته پشیمان است.	My niece regrets not going to her friend..	My nephew regrets not going to his friend..			
1.69E+12	1030260;target_only_gendered_noun+pronoun;1 AGME;Positive 4	نوه‌ام گفت او خیلی تلاش می‌کند ولی موفقیتی به دست نمی‌آورد.	My granddaughter said that she was trying hard, but she didn't achieve any success.	My grandson said that he was trying hard, but he didn't achieve any success.	My grandson said that they were trying hard, but they didn't achieve any success.		My grandson said that they were trying hard, but they didn't achieve any success.
1.69E+12	1040830;Positive 4;target_only_gendered_noun+pronoun;1 AGME	همسرم و سگش هنوز زنده‌اند.	My wife and her dog are still alive.	My husband and his dog are still alive.	My spouse and their dog are still alive.		My spouse and their dog are still alive.
1.69E+12	1040851;Positive 4;target_only_gendered_noun+pronoun;1 AGME	خواهرزاده‌ام می‌گوید ممکن نیست که او پزشک شود.	My niece says that it is impossible for her to become a doctor.	My nephew says that it is impossible for him to become a doctor.			
1.69E+12	1040862;source+target_gendered_noun+pronoun;Negative 2A;0 AGMEs;multi	مادرم با خواهرش و پدرم با برادرش درگیر هستند.			My mother is in conflict with her sister and my father with his brother.		My mother is in conflict with their sister and my father with their brother.
1.69E+12	1041089;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	پدرم نمی‌تواند شغلش راعوض کند.			My father can't change his job.		My father can't change their job.
1.69E+12	1041103;name;target_only_gendered_pronoun;Positive 2;1 AGME	«خوب غافلگیرم کردی.» افشین این را هنگامی گفت که در را باز کرد و دید ماری آنجا ایستاده است.	"Well, you surprised me!", Afshin said as she opened the door and saw Mary standing there.	"Well, you surprised me!", Afshin said as he opened the door and saw Mary standing there.	"Well, you surprised me!", Afshin said as they opened the door and saw Mary standing there.		"Well, you surprised me!", Afshin said as they opened the door and saw Mary standing there.
1.69E+12	1041106;Positive 2;name;target_only_gendered_pronoun;1 AGME	«چه مژده ی خوبی.» تام این را هنگامی گفت که در را باز کرد و دید ماری آنجا ایستاده است.	"What a nice surprise", Tom said as she opened the door and saw Mary standing there.	"What a nice surprise", Tom said as he opened the door and saw Mary standing there.	"What a nice surprise", Tom said as they opened the door and saw Mary standing there.		"What a nice surprise", Tom said as they opened the door and saw Mary standing there.
1.69E+12	1041125;target_only_gendered_pronoun;name;1 AGME;Positive 2	تام چون کار بهتری برای انجام دادن نداشت، شروع به تمیز کردن اتاقش کرد.	Having nothing better to do, Tom started cleaning her room.	Having nothing better to do, Tom started cleaning his room.	Having nothing better to do, Tom started cleaning their room.		Having nothing better to do, Tom started cleaning their room.
1.69E+12	1041126;Positive 2;target_only_gendered_pronoun;name;1 AGME	سام شروع به تمیز کردن ماشینش کرد، زیرا کار بهتری برای انجام دادن نداشت.	Sam started cleaning her car because she had nothing better to do.	Sam started cleaning his car because he had nothing better to do.	Sam started cleaning their car because they had nothing better to do.		Sam started cleaning their car because they had nothing better to do.
