id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1687294557805	1241517;non-AGME-name;Negative 1B;source+target_gendered_noun;0 AGMEs	Kadının adı Sue'dur.			The woman goes by the name of Sue.		The woman goes by the name of Sue.
1687294576908	1058704;name;target_only_gendered_pronoun;source+target_gendered_noun;Mixed;1 AGME	Fred'in annesiyle birlikte Kyoto'yu ziyaret edişini hatırlıyorum.	I remember Fred visiting Kyoto with her mother.	I remember Fred visiting Kyoto with his mother.	I remember Fred visiting Kyoto with their mother.		I remember Fred visiting Kyoto with their mother.
1687294588249	1069727;1 AGME;target_only_gendered_pronoun;source+target_gendered_noun;Mixed	O, yaşlı bir kadın gibi başını eğip yürüdü.	She walked with her head down like an old woman.	He walked with his head down like an old woman.	They walked with their head down like an old woman.		They walked with their head down like an old woman.
1687294715904	1198390;1 AGME;source+target_gendered_noun;name;Mixed;target_only_gendered_pronoun	Şevki kesinlikle amcasından evi miras alacağını ummuyordu.	Şevki certainly didn't expect to inherit the house from her uncle.	Şevki certainly didn't expect to inherit the house from his uncle.	Şevki certainly didn't expect to inherit the house from their uncle.		Şevki certainly didn't expect to inherit the house from their uncle.
1687298087961	1727898;1 AGME;target_only_gendered_noun+pronoun;Positive 4	Öğretmenin çocuğu yeni sopası ile topa vurdu.	The teacher's daughter hit the ball with her new bat.	The teacher's son hit the ball with his new bat.	The teacher's child hit the ball with their new bat.		The teacher's child hit the ball with their new bat.
1687298234074	1727890;1 AGME;target_only_gendered_noun+pronoun;source+target_gendered_noun;Mixed	Halamın çocuğu annesi ile kalmayı seçti.	My aunt's daughter chose to stay with her mother.	My aunt's son chose to stay with his mother.	My aunt's child chose to stay with their mother.		My aunt's child chose to stay with their mother.
1687298439066	1727908;target_only_gendered_pronoun;target_only_gendered_noun;source+target_gendered_noun;Mixed;2 AGMEs	Komşunun çocuğu onun erkek kardeşiyle aynı yaşta.	The neighbor's daughter is the same age as her brother.	The neighbor's son is the same age as his brother.	The neighbor's child is the same age as their brother.	The neighbor's son is the same age as her brother.|The neighbor's child is the same age as her brother.|The neighbor's daughter is the same age as his brother.|The neighbor's child is the same age as his brother.|The neighbor's daughter is the same age as their brother.|The neighbor's son is the same age as their brother.|	The neighbor's child is the same age as their brother.
1687298665033	1175412;Positive 4;target_only_gendered_noun+pronoun;1 AGME	Yeğenim hâlâ genç olduğu için cezadan kurtuldu.	Since my niece was still young, she was let off the hook.	Since my nephew was still young, he was let off the hook.			Since my nephew was still young, they were let off the hook.
1687298669556	1069693;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;2 AGMEs;multi	O kaçırılan torununu aradı.	She searched for her granddaughter who had been taken away.	He searched for his grandson who had been taken away.	They searched for their grandchild who had been taken away.	She searched for his grandson who had been taken away.|She searched for her grandchild who had been taken away.|He searched for his granddaughter who had been taken away.|He searched for his grandchild who had been taken away.|They searched for their granddaughter who had been taken away.|They searched for their grandson who had been taken away.|	They searched for their grandchild who had been taken away.
1687298673689	1493304;1 AGME;target_only_gendered_noun+pronoun;Positive 4	Aile tartışmamız olduğunda,eşim genellikle benim değil ailesinin tarafında yer alır.	When we have a family argument, my wife always sides with her family instead of me.	When we have a family argument, my husband always sides with his family instead of me.	When we have a family argument, my spouse always sides with their family instead of me.		When we have a family argument, my spouse always sides with their family instead of me.
1687298679509	1247300;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;multi	Ben sadece ondan değil aynı zamanda eşinden de borç para aldım.	I didn't borrow money only from her, but also from her wife.	I didn't borrow money only from him, but also from his husband.	I didn't borrow money only from them, but also from their spouse.	I didn't borrow money only from her, but also from her husband.|I didn't borrow money only from him, but also from his wife.|I didn't borrow money only from them, but also from their husband.|	I didn't borrow money only from them, but also from their spouse.
1687298683920	1267089;2 AGMEs;target_only_gendered_pronoun;Positive 5;target_only_gendered_noun+pronoun;multi	O, onu eşi yaptı.	She made her her wife.	He made him his husband.	They made them their spouse.	She made him her husband.|She made him her spouse.|He made her his wife.|He made her his spouse.|They made him their wife.|They made him their husband.|	They made them their spouse.
1687298688562	1323955;target_only_gendered_noun;target_only_gendered_pronoun;name;2 AGMEs;Positive 5;multi	O, Selen için eşini terk etti.	She left her wife for Selen.	He left his husband for Selen.	They left their spouse  for Selen.	She left her husband for Selen.|She left her spouse for Selen.|He left his wife for Selen.|He left his spouse for Selen.|They left their wife for Selen.|They left their husband for Selen.|	They left their spouse  for Selen.
1687298693340	1948765;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;multi	O, torunu tarafından eşlik edildi.	She was accompanied by her granddaughter.	He was accompanied by his grandson.	They were accompanied by their grandchild.	She was accompanied by her grandson.|She was accompanied by her grandchild.|He was accompanied by his grandchild.|He was accompanied by his granddaughter.|They were accompanied by their granddaughter.|They were accompanied by their grandson.|	They were accompanied by their grandchild.
1687298698305	1834336;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun+pronoun;Positive 5;multi	Yeğeni gençliğinden dolayı affedildi.	Her niece was excused because of her youth.	His nephew was excused because of his youth.		Her nephew was excused because of his youth.|His niece was excused because of her youth.|Their nephew was excused because of his youth.| Their niece was excused because of her youth.	Their nephew was excused because of their youth.
1687298714371	target_only_gendered_pronoun;source+target_gendered_noun;target_only_gendered_noun+pronoun;Mixed;2 AGMEs	Onun çocukları babalarını sever	Her daughters love their father.	His sons love their father.	Their children love their father.	Her sons love their father.|Her children love their father.|His daughters love their father.|His children love their father.|Their daughters love their father.|Their sons love their father.|	Their children love their father.
1687298726386	1041138;name;target_only_gendered_pronoun;Positive 2;1 AGME	George o kadar yorgundu ki doktoru ona kendisine daha iyi bakmasını tavsiye etti.	George was so tired that her doctor advised her to take better care of herself.	George was so tired that his doctor advised him to take better care of himself.	George was so tired that their doctor advised them to take better care of themselves.		George was so tired that their doctor advised them to take better care of themselves.
1687298746810	target_only_gendered_pronoun;source+target_gendered_noun;2 AGMEs;target_only_gendered_noun;Mixed	O ile Annem haberde onun yeğenini görünce şaşırdı.	She and my mother were surprised when they saw her niece on the news.	He and my mother were surprised when they saw his nephew on the news.		She and my mother were surprised when they saw her nephew on the news.|He and my mother were surprised when they saw his niece on the news.|They and my mother were surprised when they saw their nephew on the news.| They and my mother were surprised when they saw their niece on the news	
1687298750883	target_only_gendered_pronoun;source+target_gendered_noun+pronoun;2 AGMEs;target_only_gendered_noun;Mixed	Onun annesi çocuğuna bir kitap verdi	Her mother gave her daughter a book.	His mother gave her son a book.	Their mother gave her child a book.	Her mother gave her son a book.|Her mother gave her child a book.|His mother gave her daughter a book.|His mother gave her child a book.|Their mother gave her daughter a book.|Their mother gave her son a book.|	Their mother gave their child a book.
1687298769754	1039597;target_only_gendered_noun+pronoun;1 AGME;Positive 4	O çocuk, trafik kazasında hayatını kaybetmemiş olsaydı, şimdi bir üniversite öğrencisi olacaktı.	If that girl had not been killed in the traffic accident, she would be a college student now.	If that boy had not been killed in the traffic accident, he would be a college student now.	If that kid had not been killed in the traffic accident, they would be a college student now.		If that kid had not been killed in the traffic accident, they would be a college student now.
1687298776782	1068825;1 AGME;Positive 1;target_only_gendered_pronoun	Utangaç öğrenci cevabını mırıldandı.	The shy pupil murmured her answer.	The shy pupil murmured his answer.	The shy pupil murmured their answer.		The shy pupil murmured their answer.
1687298802569	1039776;target_only_gendered_pronoun;2 AGMEs;Mixed;source+target_gendered_noun;name	Onunla karşılaşmadan önce, Pizzaro adamlarının ve silahlarının çoğunu kasaba yakınında sakladı.	Before meeting her, Pizzaro hid many of her men and guns near the town.	Before meeting him, Pizzaro hid many of his men and guns near the town.	Before meeting them, Pizzaro hid many of their men and guns near the town.	Before meeting her, Pizzaro hid many of his men and guns near the town.|Before meeting her, Pizzaro hid many of their men and guns near the town.|Before meeting him, Pizzaro hid many of her men and guns near the town.|Before meeting him, Pizzaro hid many of their men and guns near the town.|Before meeting them, Pizzaro hid many of her men and guns near the town.|Before meeting them, Pizzaro hid many of his men and guns near the town.|	Before meeting them, Pizzaro hid many of their men and guns near the town.
1687298892649	2 AGMEs;target_only_gendered_pronoun;Positive 5;target_only_gendered_noun+pronoun;multi	O, çocuklarını çağırıp onlara şeker verdi.	She called her daughters and gave them candy.	He called his sons and gave them candy.	They called their children and gave them candy.	She called her sons and gave them candy.|She called her children and gave them candy.|He called his daughters and gave them candy.|He called his children and gave them candy.|They called their daughters and gave them candy.|They called their sons and gave them candy.|	They called their children and gave them candy.
1687298904875	target_only_gendered_noun;target_only_gendered_pronoun;Positive 5;name;2 AGMEs;multi	Nida kardeşi kadar çekicidir.	Nida is as charming as her sister.	Nida is as charming as his brother.	Nida is as charming as their sibling.	Nida is as charming as her brother.|Nida is as charming as her sibling.|Nida is as charming as his sister.|Nida is as charming as his sibling.|Nida is as charming as their sister.|Nida is as charming as their brother.|	Nida is as charming as their sibling.
1687298911520	2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;multi	Kayıp eşini arıyor.	She is looking for her missing wife.	He is looking for his missing husband.	They are looking for their missing spouse.		They are looking for their missing spouse.
1687298915419	target_only_gendered_pronoun;target_only_gendered_noun;Positive 5;2 AGMEs;multi	Kitabını komşusunun torunuyla paylaştı.	She shared her book with her neighbor's granddaughter.	He shared his book with his neighbor's grandson.	They shared their book with their neighbor's grandchild.	She shared her book with her neighbor's grandson.|She shared her book with her neighbor's grandchild.|He shared his book with his neighbor's granddaughter.|He shared his book with his neighbor's grandchild.|They shared their book with their neighbor's granddaughter.|They shared their book with their neighbor's grandson.|	They shared their book with their neighbor's grandchild.
1687298919508	1727334;target_only_gendered_pronoun;Positive 5;2 AGMEs;multi;target_only_gendered_noun+pronoun	Çocuğu labirentten çıkış yolunu bulamadı.	Her daughter could not find her way out of the maze.	His son could not find his way out of the maze.	Their child could not find their way out of the maze.	Her son could not find his way out of the maze.|Her child could not find their way out of the maze.|His daughter could not find her way out of the maze.|His child could not find their way out of the maze.|Their daughter could not find her way out of the maze.|Their son could not find his way out of the maze.|	Their child could not find their way out of the maze.
1687298923618	1727724;Positive 4;1 AGME;target_only_gendered_noun+pronoun	O çocuk bana dilini çıkararak arabasına bindi.	That girl stuck out her tongue at me and got into her car.	That boy stuck out his tongue at me and got into his car.	That kid stuck out their tongue at me and got into their car.		That kid stuck out their tongue at me and got into their car.
1687298948917	1727823;2 AGMEs;target_only_gendered_noun+pronoun;Mixed;source+target_gendered_noun;target_only_gendered_noun	O çocuk yeğeninin annesine sarılıyordu.	That girl was hugging her niece's mother.	That boy was hugging his nephew's mother.		That girl was hugging her nephew's mother.|That boy was hugging his niece's mother.|That kid was hugging their niece's mother.| That kid was hugging their nephew's mother.	That boy was hugging their nephew's mother.
1687299333928	multi;2 AGMEs;target_only_gendered_pronoun;target_only_gendered_noun+pronoun;Positive 5	Onun çocuklarının yüzlerini boyararak parka gönderdim.	I sent her daughters to the park with their faces painted.	I sent his sons to the park with their faces painted.	I sent their children to the park with their faces painted.	I sent her sons to the park with their faces painted.|I sent her children to the park with their faces painted.|I sent his daughters to the park with their faces painted.|I sent his children to the park with their faces painted.|I sent their daughters to the park with their faces painted.|I sent their sons to the park with their faces painted.|	I sent their children to the park with their faces painted.
1687335676593	4671267;Positive 3;target_only_gendered_noun;1 AGME	Torunumla oynamaya bayılırım.	I love playing with my granddaughter.	I love playing with my grandson.	I love playing with my grandchild.		I love playing with my grandchild.
1687335928720	4671381;Positive 4;target_only_gendered_noun+pronoun;1 AGME	Yeğenimin arabasını kullanıyorum ve o da bu durumdan memnun.	I'm using my niece's car and she's okay with that.	I'm using my nephew's car and he's okay with that.			I'm using my nephew's car and they’re okay with that.
1687336383149	4671730;Mixed;target_only_gendered_pronoun;source+target_gendered_noun+pronoun;1 AGME	Babası sabaha kadar uyumadı ve bence şu an araba kullanamaz.	Her father didn't sleep til the morning and I think he can't drive now.	His father didn't sleep til the morning and I think he can't drive now.	Their father didn't sleep til the morning and I think he can't drive now.		Their father didn't sleep til the morning and I think they can't drive now.
1687336785842	4671736;Negative 2A;multi;source+target_gendered_noun+pronoun;0 AGMEs	Adam arabasını nereye park ettiğini unuttu, bu yüzden kız arkadaşı kendi arabasını ona verdi.			The man forgot where he parked his car, so his girlfriend gave him her own car.		The man forgot where they parked their car, so their girlfriend gave them their own car.
1687337321564	4671786;Negative 2B;multi;source+target_gendered_noun;0 AGMEs	Kadın olmak zordur; erkek gibi düşünmeyi, hanımefendi gibi davranmayı, genç kız gibi görünmeyi ve de eşek gibi çalışmayı gerektirir.			It's hard to be a woman; one must think like a man, act like a lady, look like a girl, and work like a horse.		It's hard to be a woman; one must think like a man, act like a lady, look like a girl, and work like a horse.
1687337348858	4671897;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yarın bize gelip gelemeyeceğini biliyor musun?	Do you know if she can come to us tomorrow?	Do you know if he can come to us tomorrow?	Do you know if they can come to us tomorrow?		Do you know if they can come to us tomorrow?
1687337394855	4674115;Positive 2;target_only_gendered_pronoun;name;1 AGME	Lale ona yardım etmemi niye istesin ki?	Why would Lale want me to help her?	Why would Lale want me to help him?	Why would Lale want me to help them?		Why would Lale want me to help them?
1687337452936	4674143;Negative 1B;source+target_gendered_noun;0 AGMEs	Bazı kadınlar kuaförlerine bütün dertlerini anlatır.			Some women tell their hairdressers about all their problems.		Some women tell their hairdressers about all their problems.
1687337518783	4674481;Positive 2;target_only_gendered_pronoun;name;1 AGME	Dün Nilüfer arabasını geri sürerken Hülya'nın bisikletini ezdi.	Yesterday, when Nilüfer was backing up her car, she ran over Hülya's bicycle.	Yesterday, when Nilüfer was backing up his car, he ran over Hülya's bicycle.	Yesterday, when Nilüfer was backing up their car, they ran over Hülya's bicycle.		Yesterday, when Nilüfer was backing up their car, they ran over Hülya's bicycle.
1687337547008	4674489;Positive 1;target_only_gendered_pronoun;1 AGME	O dün üsse geri gelmedi.	She didn't come back to the base yesterday.	He didn't come back to the base yesterday.	They didn't come back to the base yesterday.		They didn't come back to the base yesterday.
1687337595457	4674518;Positive 2;target_only_gendered_pronoun;name;1 AGME	Özlem kapılarındaki kilitleri değiştirdi.	Özlem changed the locks on her doors.	Özlem changed the locks on his doors.	Özlem changed the locks on their doors.		Özlem changed the locks on their doors.
1687337618943	4674519;Positive 2;target_only_gendered_pronoun;name;1 AGME	Gülizar yatağındaki çarşafları değiştirdi.	Gülizar changed the sheets on her bed.	Gülizar changed the sheets on his bed.	Gülizar changed the sheets on their bed.		Gülizar changed the sheets on their bed.
1687337655172	4674533;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sıla ıslah olduğunu söylüyor.	Sıla says that she has changed her ways.	Sıla says that he has changed his ways.	Sıla says that they have changed their ways.		Sıla says that they have changed their ways.
1687337718403	4674538;Positive 2;target_only_gendered_pronoun;name;1 AGME	Şahan birkaç hafta içinde fikrini değiştirebilir.	Şahan may change her mind in a couple of weeks.	Şahan may change his mind in a couple of weeks.	Şahan may change their mind in a couple of weeks.		Şahan may change their mind in a couple of weeks.
1687337755295	4674544;Positive 2;target_only_gendered_pronoun;name;1 AGME	Alper o kadar çok değişmiş ki onu tanımadım.	Alper had changed so much that I didn't recognize her.	Alper had changed so much that I didn't recognize him.	Alper had changed so much that I didn't recognize them.		Alper had changed so much that I didn't recognize them.
1687338063685	4674545;target_only_gendered_noun+pronoun;1 AGME;Positive 4	Yaşlı bir insanın düşünme tarzını değiştirmesi zor.	It is hard for an old woman to change her way of thinking.	It is hard for an old man to change his way of thinking.	It is hard for an old person to change their way of thinking.		It is hard for an old person to change their way of thinking.
1687338097638	4674546;Positive 2;target_only_gendered_pronoun;name;1 AGME	Tuğçe'nin fikrini değiştirmesini ikna etmeye çalışarak zamanımı boşa harcamamalıydım.	I shouldn't have wasted my time trying to convince Tuğçe to change her mind.	I shouldn't have wasted my time trying to convince Tuğçe to change his mind.	I shouldn't have wasted my time trying to convince Tuğçe to change their mind.		I shouldn't have wasted my time trying to convince Tuğçe to change their mind.
1687338127743	4674559;Positive 2;target_only_gendered_pronoun;name;1 AGME	Rukiye okul üniformasını giydi.	Rukiye changed into her school uniform.	Rukiye changed into his school uniform.	Rukiye changed into their school uniform.		Rukiye changed into their school uniform.
1687338154937	4674575;Positive 2;target_only_gendered_pronoun;name;1 AGME	Behzat'ın fikrini değiştirmeyeceğini umuyorum.	I hope Behzat doesn't change her mind.	I hope Behzat doesn't change his mind.	I hope Behzat doesn't change their mind.		I hope Behzat doesn't change their mind.
1687338178430	4674578;Positive 2;target_only_gendered_pronoun;name;1 AGME	Muzaffer'in adını değiştirdiği doğru mu?	Is it true that Muzaffer changed her name?	Is it true that Muzaffer changed his name?	Is it true that Muzaffer changed their name?		Is it true that Muzaffer changed their name?
1687338205158	4674579;Positive 1;target_only_gendered_pronoun;1 AGME	Lütfen onun durumundaki herhangi bir değişikliği bana bildirin.	Please inform me of any change in her condition.	Please inform me of any change in his condition.	Please inform me of any change in their condition.		Please inform me of any change in their condition.
1687338231079	4674598;Positive 1;target_only_gendered_pronoun;1 AGME	Yağışlı hava onun bahçede çalışmasını önledi.	The rainy weather prevented her from working in the garden.	The rainy weather prevented him from working in the garden.	The rainy weather prevented them from working in the garden.		The rainy weather prevented them from working in the garden.
1687338334273	4674692;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	Onun sağlığı hakkında endişeli olduğu için, annesi onun dışarı çıkmasını engelledi.	Her mother prevented her from going out because she was anxious about her health.	His mother prevented him from going out because she was anxious about his health.	Their mother prevented them from going out because she was anxious about their health.		Their mother prevented them from going out because they were anxious about their health.
1687338415638	4674704;Negative 2B;multi;source+target_gendered_noun;0 AGMEs	Birinin bir karısı olduğunda, hiçbir şey aynı zamanda bir metres sahibi olmayı engellemez.			When someone has a wife, nothing prevents you from having a mistress at the same time.		When someone has a wife, nothing prevents you from having a mistress at the same time.
1687339218184	4674768;Positive 1;target_only_gendered_pronoun;1 AGME	O, yarın saat 3'e kadar gülleri dikmiş olacak.	She will have planted roses tomorrow by 3 o'clock.	He will have planted roses tomorrow by 3 o'clock.	They will have planted roses tomorrow by 3 o'clock.		They will have planted roses tomorrow by 3 o'clock.
1687339310590	4674774;Negative 1B;source+target_gendered_noun;0 AGMEs	Kızma amca, gel ve yarın bizimle yemek ye.			Don't be angry uncle, come and dine with us tomorrow.		Don't be angry uncle, come and dine with us tomorrow.
1687339364839	4674779;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sümbül yarın seni antremandan alacağını söyledi.	Sümbül said she'll pick you up from practice tomorrow.	Sümbül said he'll pick you up from practice tomorrow.	Sümbül said they'll pick you up from practice tomorrow.		Sümbül said they'll pick you up from practice tomorrow.
1687339413696	4674780;Negative 1B;source+target_gendered_noun;0 AGMEs	Yarına kadar karılarınızdan her birine bir kilim dokutun.			Have each of your wives weave a rug by tomorrow.		Have each of your wives weave a rug by tomorrow.
1687339439845	4674798;Positive 1;target_only_gendered_pronoun;1 AGME	O yarın gelse konuşmak için daha fazla zamanım olur.	If she came tomorrow, I would have more time to talk.	If he came tomorrow, I would have more time to talk.	If they came tomorrow, I would have more time to talk.		If they came tomorrow, I would have more time to talk.
1687339502578	4674810;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	O yarın mutfakta annesine yardım etmek zorunda olacak.	She will have to help her mother in the kitchen tomorrow.	He will have to help his mother in the kitchen tomorrow.	They will have to help their mother in the kitchen tomorrow.		They will have to help their mother in the kitchen tomorrow.
1687339563675	4674811;Positive 1;target_only_gendered_pronoun;1 AGME	Bu sabah o yarın Nara'ya gideceğini söyledi.	This morning she said that she is leaving for Nara tomorrow.	This morning he said that he is leaving for Nara tomorrow.	This morning they said that they are leaving for Nara tomorrow.		This morning they said that they are leaving for Nara tomorrow.
1687339594954	4674815;Negative 1B;source+target_gendered_noun;0 AGMEs	Yarın yeni arabamla annemi dışarı çıkaracağım.			I will take my mother out in my new car tomorrow.		I will take my mother out in my new car tomorrow.
1687339753790	4674817;Positive 1;target_only_gendered_pronoun;1 AGME	O yaklaşık yarın bu zamanda Zao dağında kayıyor olacak.	She will be skiing on Mt. Zao about this time tomorrow.	He will be skiing on Mt. Zao about this time tomorrow.	They will be skiing on Mt. Zao about this time tomorrow.		They will be skiing on Mt. Zao about this time tomorrow.
1687339779039	4675795;Positive 1;target_only_gendered_pronoun;1 AGME	Yarın onu ziyaret edeceğim.	I am going to call on her tomorrow.	I am going to call on him tomorrow.	I am going to call on them tomorrow.		I am going to call on them tomorrow.
1687339802099	4675804;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yarın gelecek olması mümkün.	It is probable that she will come tomorrow.	It is probable that he will come tomorrow.	It is probable that they will come tomorrow.		It is probable that they will come tomorrow.
1687339833150	4675806;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yarın gelmesi kesin mi?	Is it certain that she will come tomorrow?	Is it certain that he will come tomorrow?	Is it certain that they will come tomorrow?		Is it certain that they will come tomorrow?
1687339863741	4675860;Positive 1;target_only_gendered_pronoun;1 AGME	Onun yarına kadar oraya varması tercih edilir.	It is preferable that she gets there by tomorrow.	It is preferable that he gets there by tomorrow.	It is preferable that they get there by tomorrow.		It is preferable that they get there by tomorrow.
1687340034274	4675866;Positive 1;target_only_gendered_pronoun;1 AGME	O yarın Avrupa yolculuğundan eve gelir.	She comes home from her trip to Europe tomorrow.	He comes home from his trip to Europe tomorrow.	They come home from their trip to Europe tomorrow.		They come home from their trip to Europe tomorrow.
1687340176003	4676042;Positive 2;target_only_gendered_pronoun;name;1 AGME	Sümeyye'ye yarın bir kravat takması gerektiğini söyle.	Tell Sümeyye that she needs to wear a tie tomorrow.	Tell Sümeyye that he needs to wear a tie tomorrow.	Tell Sümeyye that they need to wear a tie tomorrow.		Tell Sümeyye that they need to wear a tie tomorrow.
1687340231854	4676044;Positive 2;target_only_gendered_pronoun;name;1 AGME	Büşra yarın burada olmayacağını söyledi.	Büşra said she isn't going to be here tomorrow.	Büşra said he isn't going to be here tomorrow.	Büşra said they aren't going to be here tomorrow.		Büşra said they aren't going to be here tomorrow.
1687340393453	4676051;Positive 1;target_only_gendered_pronoun;1 AGME	Yarın onun kilisede şarkı söyleyeceğinden eminim.	I'm sure she is going to sing at church tomorrow.	I'm sure he is going to sing at church tomorrow.	I'm sure they are going to sing at church tomorrow.		I'm sure they are going to sing at church tomorrow.
1687340427200	4676054;Negative 1B;source+target_gendered_noun;0 AGMEs	Yarın erkek arkadaşımla çilekli pasta ve pizza yiyeceğim.			Tomorrow, I will eat strawberry cake and pizza with my boyfriend.		Tomorrow, I will eat strawberry cake and pizza with my boyfriend.
1687340467576	4676213;Negative 1B;source+target_gendered_noun;0 AGMEs	Bir kız eksik.			There's a girl missing.		There's a girl missing.
1687340511907	4676585;Positive 2;target_only_gendered_pronoun;name;1 AGME	Halime, Bülent'i en son nerede gördüğünü hatırladı.	Halime remembered where she had last seen Bülent.	Halime remembered where he had last seen Bülent.	Halime remembered where they had last seen Bülent.		Halime remembered where they had last seen Bülent.
1687340546908	4676713;Negative 1B;source+target_gendered_noun;0 AGMEs	Bu benim erkek kardeşimin.			This is my brother's.		This is my brother's.
1687340577011	4676806;Negative 1B;source+target_gendered_noun;0 AGMEs	Annene söyleme.			Don't tell your mother.		Don't tell your mother.
1687340606441	4678295;Positive 1;target_only_gendered_pronoun;1 AGME	Odasında müzik dinliyordu.	She was listening to the music in her room.	He was listening to the music in his room.	They were listening to the music in their room.		They were listening to the music in their room.
1687340658170	4678301;Positive 1;target_only_gendered_pronoun;1 AGME	Müzik eğitimi almak amacıyla Avusturya'ya gitti.	She went to Austria for the purpose of studying music.	He went to Austria for the purpose of studying music.	They went to Austria for the purpose of studying music.		They went to Austria for the purpose of studying music.
1687340681279	4678321;Positive 1;target_only_gendered_pronoun;1 AGME	Sadece indie müzik dinler.	She only listens to indie music.	He only listens to indie music.	They only listen to indie music.		They only listen to indie music.
1687340711419	4678322;Positive 1;target_only_gendered_pronoun;1 AGME	Sadece alternatif müzik dinler.	She only listens to alternative music.	He only listens to alternative music.	They only listen to alternative music.		They only listen to alternative music.
1687340764712	4678332;Positive 1;target_only_gendered_pronoun;1 AGME	Yaptıklarının bedelini ödemek zorundaydı.	She had to face the music.	He had to face the music.	They had to face the music.		They had to face the music.
1687340807045	4678350;Positive 1;target_only_gendered_pronoun;1 AGME	Müzik sever mi?	Does she like music?	Does he like music?	Do they like music?		Do they like music?
1687340831195	4678354;Negative 1B;source+target_gendered_noun;0 AGMEs	Erkek kardeşimin müzik kulağı var.			My brother has an ear for music.		My brother has an ear for music.
1687341020521	4678405;Positive 1;target_only_gendered_pronoun;1 AGME	İyi bir müzik kulağı var.	She has a good ear for music.	He has a good ear for music.	They have a good ear for music.		They have a good ear for music.
1687341042780	4678415;Positive 1;target_only_gendered_pronoun;1 AGME	Darbenin sonucunda deliye döndü.	As a result of the blow, she became insane.	As a result of the blow, he became insane.	As a result of the blow, they became insane.		As a result of the blow, they became insane.
1687341069167	4678423;Positive 1;target_only_gendered_pronoun;1 AGME	Fırtına dolayısıyla ulaşamadı.	As a result of the storm, she didn't arrive.	As a result of the storm, he didn't arrive.	As a result of the storm, they didn't arrive.		As a result of the storm, they didn't arrive.
1687341097606	4678596;Positive 2;target_only_gendered_pronoun;name;1 AGME	Emel gece geç saatlere kadar odasında müzik dinledi.	Emel listened to music in her room until late at night.	Emel listened to music in his room until late at night.	Emel listened to music in their room until late at night.		Emel listened to music in their room until late at night.
1687341139119	4679378;Positive 1;target_only_gendered_pronoun;1 AGME	Bütün ününe rağmen mutlu değil.	Despite all her fame, she is not happy.	Despite all his fame, he is not happy.	Despite all their fame, they are not happy.		Despite all their fame, they are not happy.
1687341221426	4679537;Positive 1;target_only_gendered_pronoun;1 AGME	Ressam resimlerini tuvalin üzerine yapar, müzisyenlerse sessizliğin üzerine.	A painter paints her pictures on canvas, but musicians paint their pictures on silence.	A painter paints his pictures on canvas, but musicians paint their pictures on silence.	A painter paints their pictures on canvas, but musicians paint their pictures on silence.		A painter paints their pictures on canvas, but musicians paint their pictures on silence.
1687341242700	4680277;Negative 1B;source+target_gendered_noun;0 AGMEs	Kızımı biliyorum.			I know my daughter.		I know my daughter.
1687341265565	4680543;Positive 1;target_only_gendered_pronoun;1 AGME	Onun şapkasını sevmiyorum.	I don't like her hat.	I don't like his hat.	I don't like their hat.		I don't like their hat.
1687341766214	4680599;Positive 1;target_only_gendered_pronoun;1 AGME	O, ıslak çoraplarını çıkardı.	She removed her wet socks.	He removed his wet socks.	They removed their wet socks.		They removed their wet socks.
1687341786396	4680640;Positive 1;target_only_gendered_pronoun;1 AGME	Biz onu görmeye gideceğiz.	We're going to see her.	We're going to see him.	We're going to see them.		We're going to see them.
1687341809697	4680647;Positive 1;target_only_gendered_pronoun;1 AGME	Pencereden dik dik dışarı bakarak oturdu.	She sat gazing out of the window.	He sat gazing out of the window.	They sat gazing out of the window.		They sat gazing out of the window.
1687341857377	4680660;Positive 1;target_only_gendered_pronoun;1 AGME	O, camdaki stickerları yırtıp çıkarttı.	She tore away the stickers from the window.	He tore away the stickers from the window.	They tore away the stickers from the window.		They tore away the stickers from the window.
1687341903220	4680758;Positive 1;target_only_gendered_pronoun;1 AGME	Onlar, tutukluya önce işkence ettiler ve sonra onu öldürdüler.	They tortured the prisoner first and then killed her.	They tortured the prisoner first and then killed him.	They tortured the prisoner first and then killed them.		They tortured the prisoner first and then killed them.
1687341939967	4680759;Positive 1;target_only_gendered_pronoun;1 AGME	Ağzını açık bıraktı.	Her mouth dropped open.	His mouth dropped open.	Their mouth dropped open.		Their mouth dropped open.
